Id.Cliente,Familia,Categoria Productos,Potencial_H
6426,Anestesia,Categoria C1,"2.223,12"
6471,Anestesia,Categoria C1,"2.223,12"
6476,Anestesia,Categoria C1,"2.223,12"
6479,Anestesia,Categoria C1,"2.223,12"
6485,Anestesia,Categoria C1,"2.223,12"
6488,Anestesia,Categoria C1,"2.223,12"
6491,Anestesia,Categoria C1,"2.223,12"
6495,Anestesia,Categoria C1,"2.223,12"
6510,Anestesia,Categoria C1,"3.410,04"
6518,Anestesia,Categoria C1,"1.802,36"
6525,Anestesia,Categoria C1,"2.223,12"
6546,Anestesia,Categoria C1,"5.683,40"
6553,Anestesia,Categoria C1,"3.410,04"
6556,Anestesia,Categoria C1,"1.802,36"
6569,Anestesia,Categoria C1,"1.802,36"
6574,Anestesia,Categoria C1,"2.223,12"
6582,Anestesia,Categoria C1,"2.223,12"
6585,Anestesia,Categoria C1,"2.223,12"
6611,Anestesia,Categoria C1,"2.223,12"
6625,Anestesia,Categoria C1,"4.546,72"
6642,Anestesia,Categoria C1,"4.546,72"
6652,Anestesia,Categoria C1,"2.223,12"
6654,Anestesia,Categoria C1,"2.223,12"
6656,Anestesia,Categoria C1,"2.223,12"
6661,Anestesia,Categoria C1,"1.802,36"
6666,Anestesia,Categoria C1,"2.223,12"
6671,Anestesia,Categoria C1,"1.802,36"
6676,Anestesia,Categoria C1,"3.410,04"
6680,Anestesia,Categoria C1,"1.802,36"
6682,Anestesia,Categoria C1,"3.410,04"
6690,Anestesia,Categoria C1,"4.546,72"
6700,Anestesia,Categoria C1,"2.223,12"
6710,Anestesia,Categoria C1,"1.802,36"
6711,Anestesia,Categoria C1,"2.223,12"
6712,Anestesia,Categoria C1,"3.410,04"
6713,Anestesia,Categoria C1,"2.223,12"
6715,Anestesia,Categoria C1,"2.223,12"
6716,Anestesia,Categoria C1,"2.223,12"
6718,Anestesia,Categoria C1,"2.223,12"
6725,Anestesia,Categoria C1,"2.223,12"
6731,Anestesia,Categoria C1,"2.223,12"
6734,Anestesia,Categoria C1,"2.223,12"
6742,Anestesia,Categoria C1,"2.223,12"
6757,Anestesia,Categoria C1,"4.546,72"
6809,Anestesia,Categoria C1,"2.223,12"
6822,Anestesia,Categoria C1,"3.410,04"
6829,Anestesia,Categoria C1,"1.802,36"
6832,Anestesia,Categoria C1,"2.223,12"
6838,Anestesia,Categoria C1,"1.802,36"
6849,Anestesia,Categoria C1,"3.410,04"
6917,Anestesia,Categoria C1,"2.223,12"
6920,Anestesia,Categoria C1,"2.223,12"
6928,Anestesia,Categoria C1,"2.223,12"
6956,Anestesia,Categoria C1,"2.223,12"
6963,Anestesia,Categoria C1,"3.410,04"
6987,Anestesia,Categoria C1,"1.802,36"
6990,Anestesia,Categoria C1,"3.410,04"
7000,Anestesia,Categoria C1,"6.820,08"
7004,Anestesia,Categoria C1,"1.802,36"
7017,Anestesia,Categoria C1,"2.223,12"
7022,Anestesia,Categoria C1,"2.223,12"
7025,Anestesia,Categoria C1,"1.802,36"
7026,Anestesia,Categoria C1,"2.223,12"
7031,Anestesia,Categoria C1,"2.223,12"
7034,Anestesia,Categoria C1,"2.223,12"
7037,Anestesia,Categoria C1,"1.802,36"
7046,Anestesia,Categoria C1,"1.802,36"
7051,Anestesia,Categoria C1,"2.223,12"
7065,Anestesia,Categoria C1,"1.802,36"
7090,Anestesia,Categoria C1,"3.410,04"
7094,Anestesia,Categoria C1,"3.410,04"
7095,Anestesia,Categoria C1,"2.223,12"
7135,Anestesia,Categoria C1,"4.546,72"
7170,Anestesia,Categoria C1,"2.223,12"
7175,Anestesia,Categoria C1,"2.223,12"
7186,Anestesia,Categoria C1,"2.223,12"
7192,Anestesia,Categoria C1,"2.223,12"
7201,Anestesia,Categoria C1,"2.223,12"
7212,Anestesia,Categoria C1,"3.410,04"
7213,Anestesia,Categoria C1,"1.802,36"
7218,Anestesia,Categoria C1,"3.410,04"
7228,Anestesia,Categoria C1,"2.223,12"
7239,Anestesia,Categoria C1,"1.802,36"
7250,Anestesia,Categoria C1,"2.223,12"
7275,Anestesia,Categoria C1,"2.223,12"
7280,Anestesia,Categoria C1,"2.223,12"
7283,Anestesia,Categoria C1,"4.546,72"
7289,Anestesia,Categoria C1,"2.223,12"
7295,Anestesia,Categoria C1,"3.410,04"
7304,Anestesia,Categoria C1,"3.410,04"
7325,Anestesia,Categoria C1,"2.223,12"
7332,Anestesia,Categoria C1,"2.223,12"
7341,Anestesia,Categoria C1,"2.223,12"
7342,Anestesia,Categoria C1,"5.683,40"
7346,Anestesia,Categoria C1,"3.410,04"
7356,Anestesia,Categoria C1,"3.410,04"
7362,Anestesia,Categoria C1,"3.410,04"
7372,Anestesia,Categoria C1,"2.223,12"
7382,Anestesia,Categoria C1,"2.223,12"
7408,Anestesia,Categoria C1,"3.410,04"
7410,Anestesia,Categoria C1,"1.802,36"
7412,Anestesia,Categoria C1,"3.410,04"
7420,Anestesia,Categoria C1,"1.802,36"
7422,Anestesia,Categoria C1,"2.223,12"
7434,Anestesia,Categoria C1,"3.410,04"
7451,Anestesia,Categoria C1,"2.223,12"
7466,Anestesia,Categoria C1,"3.410,04"
7469,Anestesia,Categoria C1,"2.223,12"
7471,Anestesia,Categoria C1,"2.223,12"
7475,Anestesia,Categoria C1,"3.410,04"
7480,Anestesia,Categoria C1,"4.546,72"
7484,Anestesia,Categoria C1,"2.223,12"
7496,Anestesia,Categoria C1,"1.802,36"
7497,Anestesia,Categoria C1,"2.223,12"
7523,Anestesia,Categoria C1,"2.223,12"
7539,Anestesia,Categoria C1,"5.683,40"
7543,Anestesia,Categoria C1,"2.223,12"
7547,Anestesia,Categoria C1,"4.546,72"
7549,Anestesia,Categoria C1,"3.410,04"
7563,Anestesia,Categoria C1,"3.410,04"
7566,Anestesia,Categoria C1,"3.410,04"
7586,Anestesia,Categoria C1,"2.223,12"
7595,Anestesia,Categoria C1,"3.410,04"
7598,Anestesia,Categoria C1,"2.223,12"
7602,Anestesia,Categoria C1,"2.223,12"
7608,Anestesia,Categoria C1,"3.410,04"
7618,Anestesia,Categoria C1,"1.802,36"
7629,Anestesia,Categoria C1,"1.802,36"
7642,Anestesia,Categoria C1,"2.223,12"
7644,Anestesia,Categoria C1,"2.223,12"
7647,Anestesia,Categoria C1,"3.410,04"
7648,Anestesia,Categoria C1,"2.223,12"
7649,Anestesia,Categoria C1,"2.223,12"
7660,Anestesia,Categoria C1,"2.223,12"
7661,Anestesia,Categoria C1,"4.546,72"
7670,Anestesia,Categoria C1,"2.223,12"
7690,Anestesia,Categoria C1,"2.223,12"
7698,Anestesia,Categoria C1,"3.410,04"
7700,Anestesia,Categoria C1,"3.410,04"
7708,Anestesia,Categoria C1,"1.802,36"
7716,Anestesia,Categoria C1,"3.410,04"
7733,Anestesia,Categoria C1,"3.410,04"
7735,Anestesia,Categoria C1,"2.223,12"
7736,Anestesia,Categoria C1,"2.223,12"
7739,Anestesia,Categoria C1,"4.546,72"
7750,Anestesia,Categoria C1,"4.546,72"
7751,Anestesia,Categoria C1,"2.223,12"
7773,Anestesia,Categoria C1,"1.802,36"
7777,Anestesia,Categoria C1,"3.410,04"
7785,Anestesia,Categoria C1,"3.410,04"
7790,Anestesia,Categoria C1,"1.802,36"
7836,Anestesia,Categoria C1,"5.683,40"
7868,Anestesia,Categoria C1,"2.223,12"
7880,Anestesia,Categoria C1,"2.223,12"
7881,Anestesia,Categoria C1,"4.546,72"
7892,Anestesia,Categoria C1,"2.223,12"
7919,Anestesia,Categoria C1,"2.223,12"
7920,Anestesia,Categoria C1,"3.410,04"
7931,Anestesia,Categoria C1,"3.410,04"
7932,Anestesia,Categoria C1,"1.802,36"
7941,Anestesia,Categoria C1,"2.223,12"
7948,Anestesia,Categoria C1,"2.223,12"
7959,Anestesia,Categoria C1,"1.802,36"
7966,Anestesia,Categoria C1,"2.223,12"
7971,Anestesia,Categoria C1,"2.223,12"
7972,Anestesia,Categoria C1,"3.410,04"
7985,Anestesia,Categoria C1,"3.410,04"
7992,Anestesia,Categoria C1,"2.223,12"
8001,Anestesia,Categoria C1,"2.223,12"
8032,Anestesia,Categoria C1,"1.802,36"
8049,Anestesia,Categoria C1,"3.410,04"
8073,Anestesia,Categoria C1,"4.546,72"
8074,Anestesia,Categoria C1,"3.410,04"
8089,Anestesia,Categoria C1,"2.223,12"
8090,Anestesia,Categoria C1,"3.410,04"
8091,Anestesia,Categoria C1,"2.223,12"
8104,Anestesia,Categoria C1,"2.223,12"
8130,Anestesia,Categoria C1,"5.683,40"
8131,Anestesia,Categoria C1,"3.410,04"
8149,Anestesia,Categoria C1,"2.223,12"
8154,Anestesia,Categoria C1,"1.802,36"
8157,Anestesia,Categoria C1,"2.223,12"
8158,Anestesia,Categoria C1,"2.223,12"
8160,Anestesia,Categoria C1,"3.410,04"
8173,Anestesia,Categoria C1,"6.820,08"
8177,Anestesia,Categoria C1,"4.546,72"
8182,Anestesia,Categoria C1,"2.223,12"
8191,Anestesia,Categoria C1,"1.802,36"
8206,Anestesia,Categoria C1,"2.223,12"
8215,Anestesia,Categoria C1,"3.410,04"
8229,Anestesia,Categoria C1,"3.410,04"
8230,Anestesia,Categoria C1,"3.410,04"
8232,Anestesia,Categoria C1,"2.223,12"
8234,Anestesia,Categoria C1,"3.410,04"
8239,Anestesia,Categoria C1,"2.223,12"
8260,Anestesia,Categoria C1,"2.223,12"
8271,Anestesia,Categoria C1,"1.802,36"
8276,Anestesia,Categoria C1,"3.410,04"
8278,Anestesia,Categoria C1,"2.223,12"
8279,Anestesia,Categoria C1,"1.802,36"
8288,Anestesia,Categoria C1,"2.223,12"
8292,Anestesia,Categoria C1,"3.410,04"
8302,Anestesia,Categoria C1,"2.223,12"
8304,Anestesia,Categoria C1,"1.802,36"
8314,Anestesia,Categoria C1,"1.802,36"
8323,Anestesia,Categoria C1,"3.410,04"
8330,Anestesia,Categoria C1,"1.802,36"
8341,Anestesia,Categoria C1,"2.223,12"
8342,Anestesia,Categoria C1,"2.223,12"
8348,Anestesia,Categoria C1,"2.223,12"
8349,Anestesia,Categoria C1,"2.223,12"
8355,Anestesia,Categoria C1,"2.223,12"
8359,Anestesia,Categoria C1,"3.410,04"
8362,Anestesia,Categoria C1,"2.223,12"
8369,Anestesia,Categoria C1,"3.410,04"
8370,Anestesia,Categoria C1,"2.223,12"
8389,Anestesia,Categoria C1,"2.223,12"
8404,Anestesia,Categoria C1,"7.956,76"
8410,Anestesia,Categoria C1,"2.223,12"
8413,Anestesia,Categoria C1,"2.223,12"
8421,Anestesia,Categoria C1,"2.223,12"
8428,Anestesia,Categoria C1,"2.223,12"
8431,Anestesia,Categoria C1,"4.546,72"
8438,Anestesia,Categoria C1,"2.223,12"
8441,Anestesia,Categoria C1,"1.802,36"
8447,Anestesia,Categoria C1,"3.410,04"
8504,Anestesia,Categoria C1,"2.223,12"
8532,Anestesia,Categoria C1,"3.410,04"
8547,Anestesia,Categoria C1,"1.802,36"
8562,Anestesia,Categoria C1,"1.802,36"
8580,Anestesia,Categoria C1,"3.410,04"
8613,Anestesia,Categoria C1,"3.410,04"
8616,Anestesia,Categoria C1,"2.223,12"
8619,Anestesia,Categoria C1,"1.802,36"
8630,Anestesia,Categoria C1,"2.223,12"
8637,Anestesia,Categoria C1,"2.223,12"
8651,Anestesia,Categoria C1,"4.546,72"
8663,Anestesia,Categoria C1,"2.223,12"
8670,Anestesia,Categoria C1,"1.802,36"
8686,Anestesia,Categoria C1,"3.410,04"
8702,Anestesia,Categoria C1,"2.223,12"
8704,Anestesia,Categoria C1,"5.683,40"
8714,Anestesia,Categoria C1,"3.410,04"
8724,Anestesia,Categoria C1,"4.546,72"
8742,Anestesia,Categoria C1,"3.410,04"
8747,Anestesia,Categoria C1,"2.223,12"
8749,Anestesia,Categoria C1,"2.223,12"
8750,Anestesia,Categoria C1,"3.410,04"
8751,Anestesia,Categoria C1,"1.802,36"
8755,Anestesia,Categoria C1,"2.223,12"
8757,Anestesia,Categoria C1,"3.410,04"
8768,Anestesia,Categoria C1,"2.223,12"
8791,Anestesia,Categoria C1,"2.223,12"
8808,Anestesia,Categoria C1,"2.223,12"
8809,Anestesia,Categoria C1,"2.223,12"
8813,Anestesia,Categoria C1,"2.223,12"
8816,Anestesia,Categoria C1,"2.223,12"
8818,Anestesia,Categoria C1,"1.802,36"
8845,Anestesia,Categoria C1,"1.802,36"
8849,Anestesia,Categoria C1,"4.546,72"
8850,Anestesia,Categoria C1,"2.223,12"
8851,Anestesia,Categoria C1,"3.410,04"
8854,Anestesia,Categoria C1,"3.410,04"
8856,Anestesia,Categoria C1,"2.223,12"
8872,Anestesia,Categoria C1,"9.093,44"
8875,Anestesia,Categoria C1,"2.223,12"
8886,Anestesia,Categoria C1,"1.802,36"
8896,Anestesia,Categoria C1,"2.223,12"
8902,Anestesia,Categoria C1,"3.410,04"
8910,Anestesia,Categoria C1,"2.223,12"
8918,Anestesia,Categoria C1,"1.802,36"
8926,Anestesia,Categoria C1,"2.223,12"
8929,Anestesia,Categoria C1,"3.410,04"
8931,Anestesia,Categoria C1,"3.410,04"
8952,Anestesia,Categoria C1,"2.223,12"
8956,Anestesia,Categoria C1,"2.223,12"
8958,Anestesia,Categoria C1,"2.223,12"
8963,Anestesia,Categoria C1,"2.223,12"
8976,Anestesia,Categoria C1,"2.223,12"
8979,Anestesia,Categoria C1,"6.820,08"
8994,Anestesia,Categoria C1,"2.223,12"
9010,Anestesia,Categoria C1,"2.223,12"
9028,Anestesia,Categoria C1,"2.223,12"
9036,Anestesia,Categoria C1,"2.223,12"
9042,Anestesia,Categoria C1,"2.223,12"
9051,Anestesia,Categoria C1,"2.223,12"
9054,Anestesia,Categoria C1,"2.223,12"
9062,Anestesia,Categoria C1,"3.410,04"
9064,Anestesia,Categoria C1,"2.223,12"
9069,Anestesia,Categoria C1,"2.223,12"
9082,Anestesia,Categoria C1,"3.410,04"
9116,Anestesia,Categoria C1,"4.546,72"
9119,Anestesia,Categoria C1,"3.410,04"
9120,Anestesia,Categoria C1,"2.223,12"
9122,Anestesia,Categoria C1,"2.223,12"
9158,Anestesia,Categoria C1,"1.802,36"
9173,Anestesia,Categoria C1,"2.223,12"
9184,Anestesia,Categoria C1,"2.223,12"
9199,Anestesia,Categoria C1,"3.410,04"
9210,Anestesia,Categoria C1,"3.410,04"
9217,Anestesia,Categoria C1,"2.223,12"
9222,Anestesia,Categoria C1,"3.410,04"
9243,Anestesia,Categoria C1,"3.410,04"
9253,Anestesia,Categoria C1,"1.802,36"
9258,Anestesia,Categoria C1,"2.223,12"
9260,Anestesia,Categoria C1,"3.410,04"
9265,Anestesia,Categoria C1,"2.223,12"
9269,Anestesia,Categoria C1,"1.802,36"
9270,Anestesia,Categoria C1,"2.223,12"
9278,Anestesia,Categoria C1,"4.546,72"
9279,Anestesia,Categoria C1,"3.410,04"
9318,Anestesia,Categoria C1,"2.223,12"
9319,Anestesia,Categoria C1,"2.223,12"
9327,Anestesia,Categoria C1,"2.223,12"
9333,Anestesia,Categoria C1,"2.223,12"
9350,Anestesia,Categoria C1,"4.546,72"
9353,Anestesia,Categoria C1,"2.223,12"
9367,Anestesia,Categoria C1,"2.223,12"
9374,Anestesia,Categoria C1,"4.546,72"
9395,Anestesia,Categoria C1,"1.802,36"
9401,Anestesia,Categoria C1,"2.223,12"
9431,Anestesia,Categoria C1,"1.802,36"
9435,Anestesia,Categoria C1,"1.802,36"
9447,Anestesia,Categoria C1,"3.410,04"
9448,Anestesia,Categoria C1,"11.366,80"
9459,Anestesia,Categoria C1,"2.223,12"
9478,Anestesia,Categoria C1,"2.223,12"
9480,Anestesia,Categoria C1,"2.223,12"
9482,Anestesia,Categoria C1,"2.223,12"
9490,Anestesia,Categoria C1,"2.223,12"
9513,Anestesia,Categoria C1,"3.410,04"
9520,Anestesia,Categoria C1,"2.223,12"
9527,Anestesia,Categoria C1,"3.410,04"
9546,Anestesia,Categoria C1,"2.223,12"
9548,Anestesia,Categoria C1,"2.223,12"
9556,Anestesia,Categoria C1,"3.410,04"
9561,Anestesia,Categoria C1,"2.223,12"
9570,Anestesia,Categoria C1,"2.223,12"
9576,Anestesia,Categoria C1,"2.223,12"
9581,Anestesia,Categoria C1,"2.223,12"
9582,Anestesia,Categoria C1,"2.223,12"
9586,Anestesia,Categoria C1,"4.546,72"
9593,Anestesia,Categoria C1,"1.802,36"
9605,Anestesia,Categoria C1,"2.223,12"
9640,Anestesia,Categoria C1,"1.802,36"
9641,Anestesia,Categoria C1,"3.410,04"
9652,Anestesia,Categoria C1,"2.223,12"
9653,Anestesia,Categoria C1,"2.223,12"
9662,Anestesia,Categoria C1,"1.802,36"
9670,Anestesia,Categoria C1,"4.546,72"
9678,Anestesia,Categoria C1,"1.802,36"
9683,Anestesia,Categoria C1,"3.410,04"
9709,Anestesia,Categoria C1,"1.802,36"
9713,Anestesia,Categoria C1,"2.223,12"
9722,Anestesia,Categoria C1,"2.223,12"
9729,Anestesia,Categoria C1,"2.223,12"
9741,Anestesia,Categoria C1,"3.410,04"
9754,Anestesia,Categoria C1,"2.223,12"
9756,Anestesia,Categoria C1,"2.223,12"
9758,Anestesia,Categoria C1,"1.802,36"
9759,Anestesia,Categoria C1,"2.223,12"
9764,Anestesia,Categoria C1,"2.223,12"
9770,Anestesia,Categoria C1,"2.223,12"
9785,Anestesia,Categoria C1,"2.223,12"
9789,Anestesia,Categoria C1,"2.223,12"
9791,Anestesia,Categoria C1,"3.410,04"
9810,Anestesia,Categoria C1,"3.410,04"
9816,Anestesia,Categoria C1,"1.802,36"
9827,Anestesia,Categoria C1,"2.223,12"
9835,Anestesia,Categoria C1,"2.223,12"
9841,Anestesia,Categoria C1,"4.546,72"
9851,Anestesia,Categoria C1,"2.223,12"
9852,Anestesia,Categoria C1,"3.410,04"
9853,Anestesia,Categoria C1,"3.410,04"
9854,Anestesia,Categoria C1,"2.223,12"
9865,Anestesia,Categoria C1,"1.802,36"
9867,Anestesia,Categoria C1,"2.223,12"
9887,Anestesia,Categoria C1,"2.223,12"
9892,Anestesia,Categoria C1,"2.223,12"
9893,Anestesia,Categoria C1,"4.546,72"
9908,Anestesia,Categoria C1,"2.223,12"
9939,Anestesia,Categoria C1,"2.223,12"
9948,Anestesia,Categoria C1,"3.410,04"
9961,Anestesia,Categoria C1,"2.223,12"
9967,Anestesia,Categoria C1,"2.223,12"
9969,Anestesia,Categoria C1,"2.223,12"
9976,Anestesia,Categoria C1,"2.223,12"
9977,Anestesia,Categoria C1,"2.223,12"
9978,Anestesia,Categoria C1,"2.223,12"
9980,Anestesia,Categoria C1,"2.223,12"
9992,Anestesia,Categoria C1,"4.546,72"
10006,Anestesia,Categoria C1,"2.223,12"
10008,Anestesia,Categoria C1,"2.223,12"
10023,Anestesia,Categoria C1,"1.802,36"
10030,Anestesia,Categoria C1,"2.223,12"
10036,Anestesia,Categoria C1,"1.802,36"
10037,Anestesia,Categoria C1,"3.410,04"
10038,Anestesia,Categoria C1,"2.223,12"
10039,Anestesia,Categoria C1,"2.223,12"
10052,Anestesia,Categoria C1,"4.546,72"
10111,Anestesia,Categoria C1,"2.223,12"
10115,Anestesia,Categoria C1,"3.410,04"
10124,Anestesia,Categoria C1,"3.410,04"
10126,Anestesia,Categoria C1,"3.410,04"
10171,Anestesia,Categoria C1,"2.223,12"
10189,Anestesia,Categoria C1,"2.223,12"
10202,Anestesia,Categoria C1,"2.223,12"
10206,Anestesia,Categoria C1,"2.223,12"
10210,Anestesia,Categoria C1,"3.410,04"
10217,Anestesia,Categoria C1,"3.410,04"
10218,Anestesia,Categoria C1,"3.410,04"
10219,Anestesia,Categoria C1,"1.802,36"
10226,Anestesia,Categoria C1,"2.223,12"
10230,Anestesia,Categoria C1,"2.223,12"
10231,Anestesia,Categoria C1,"2.223,12"
10234,Anestesia,Categoria C1,"4.546,72"
10244,Anestesia,Categoria C1,"4.546,72"
10252,Anestesia,Categoria C1,"2.223,12"
10255,Anestesia,Categoria C1,"2.223,12"
10263,Anestesia,Categoria C1,"2.223,12"
10269,Anestesia,Categoria C1,"2.223,12"
10276,Anestesia,Categoria C1,"2.223,12"
10285,Anestesia,Categoria C1,"3.410,04"
10295,Anestesia,Categoria C1,"1.802,36"
10301,Anestesia,Categoria C1,"2.223,12"
10309,Anestesia,Categoria C1,"3.410,04"
10312,Anestesia,Categoria C1,"2.223,12"
10322,Anestesia,Categoria C1,"2.223,12"
10328,Anestesia,Categoria C1,"2.223,12"
10341,Anestesia,Categoria C1,"2.223,12"
10366,Anestesia,Categoria C1,"2.223,12"
10381,Anestesia,Categoria C1,"2.223,12"
10389,Anestesia,Categoria C1,"4.546,72"
10401,Anestesia,Categoria C1,"2.223,12"
10418,Anestesia,Categoria C1,"2.223,12"
10420,Anestesia,Categoria C1,"2.223,12"
10428,Anestesia,Categoria C1,"2.223,12"
10440,Anestesia,Categoria C1,"1.802,36"
10444,Anestesia,Categoria C1,"2.223,12"
10445,Anestesia,Categoria C1,"2.223,12"
10449,Anestesia,Categoria C1,"2.223,12"
10451,Anestesia,Categoria C1,"2.223,12"
10457,Anestesia,Categoria C1,"3.410,04"
10465,Anestesia,Categoria C1,"3.410,04"
10468,Anestesia,Categoria C1,"4.546,72"
10473,Anestesia,Categoria C1,"2.223,12"
10483,Anestesia,Categoria C1,"1.802,36"
10485,Anestesia,Categoria C1,"1.802,36"
10488,Anestesia,Categoria C1,"1.802,36"
10494,Anestesia,Categoria C1,"2.223,12"
10500,Anestesia,Categoria C1,"3.410,04"
10501,Anestesia,Categoria C1,"2.223,12"
10519,Anestesia,Categoria C1,"3.410,04"
10527,Anestesia,Categoria C1,"2.223,12"
10533,Anestesia,Categoria C1,"2.223,12"
10536,Anestesia,Categoria C1,"2.223,12"
10537,Anestesia,Categoria C1,"2.223,12"
10540,Anestesia,Categoria C1,"2.223,12"
10544,Anestesia,Categoria C1,"2.223,12"
10549,Anestesia,Categoria C1,"3.410,04"
10573,Anestesia,Categoria C1,"1.802,36"
10589,Anestesia,Categoria C1,"3.410,04"
10601,Anestesia,Categoria C1,"2.223,12"
10604,Anestesia,Categoria C1,"3.410,04"
10620,Anestesia,Categoria C1,"2.223,12"
10622,Anestesia,Categoria C1,"2.223,12"
10627,Anestesia,Categoria C1,"2.223,12"
10629,Anestesia,Categoria C1,"1.802,36"
10635,Anestesia,Categoria C1,"3.410,04"
10637,Anestesia,Categoria C1,"2.223,12"
10639,Anestesia,Categoria C1,"2.223,12"
10652,Anestesia,Categoria C1,"0,00"
10663,Anestesia,Categoria C1,"2.223,12"
10673,Anestesia,Categoria C1,"3.410,04"
10684,Anestesia,Categoria C1,"2.223,12"
10697,Anestesia,Categoria C1,"3.410,04"
10699,Anestesia,Categoria C1,"2.223,12"
10706,Anestesia,Categoria C1,"2.223,12"
10711,Anestesia,Categoria C1,"2.223,12"
10723,Anestesia,Categoria C1,"1.802,36"
10744,Anestesia,Categoria C1,"2.223,12"
10745,Anestesia,Categoria C1,"3.410,04"
10756,Anestesia,Categoria C1,"3.410,04"
10783,Anestesia,Categoria C1,"1.802,36"
10791,Anestesia,Categoria C1,"4.546,72"
10793,Anestesia,Categoria C1,"1.802,36"
10803,Anestesia,Categoria C1,"2.223,12"
10826,Anestesia,Categoria C1,"2.223,12"
10832,Anestesia,Categoria C1,"3.410,04"
10844,Anestesia,Categoria C1,"2.223,12"
10852,Anestesia,Categoria C1,"5.683,40"
10869,Anestesia,Categoria C1,"2.223,12"
10874,Anestesia,Categoria C1,"2.223,12"
10888,Anestesia,Categoria C1,"2.223,12"
10899,Anestesia,Categoria C1,"1.802,36"
10900,Anestesia,Categoria C1,"1.802,36"
10906,Anestesia,Categoria C1,"2.223,12"
10908,Anestesia,Categoria C1,"2.223,12"
10916,Anestesia,Categoria C1,"2.223,12"
10919,Anestesia,Categoria C1,"1.802,36"
10923,Anestesia,Categoria C1,"2.223,12"
10927,Anestesia,Categoria C1,"4.546,72"
10928,Anestesia,Categoria C1,"3.410,04"
10936,Anestesia,Categoria C1,"2.223,12"
10939,Anestesia,Categoria C1,"1.802,36"
10948,Anestesia,Categoria C1,"1.802,36"
10952,Anestesia,Categoria C1,"1.802,36"
10956,Anestesia,Categoria C1,"3.410,04"
10958,Anestesia,Categoria C1,"2.223,12"
10978,Anestesia,Categoria C1,"2.223,12"
10989,Anestesia,Categoria C1,"2.223,12"
10991,Anestesia,Categoria C1,"2.223,12"
10994,Anestesia,Categoria C1,"4.546,72"
10996,Anestesia,Categoria C1,"2.223,12"
10997,Anestesia,Categoria C1,"2.223,12"
10999,Anestesia,Categoria C1,"1.802,36"
11005,Anestesia,Categoria C1,"1.802,36"
11007,Anestesia,Categoria C1,"2.223,12"
11014,Anestesia,Categoria C1,"2.223,12"
11015,Anestesia,Categoria C1,"2.223,12"
11018,Anestesia,Categoria C1,"2.223,12"
11020,Anestesia,Categoria C1,"2.223,12"
11038,Anestesia,Categoria C1,"2.223,12"
11041,Anestesia,Categoria C1,"2.223,12"
11045,Anestesia,Categoria C1,"3.410,04"
11089,Anestesia,Categoria C1,"3.410,04"
11093,Anestesia,Categoria C1,"2.223,12"
11094,Anestesia,Categoria C1,"2.223,12"
11101,Anestesia,Categoria C1,"2.223,12"
11115,Anestesia,Categoria C1,"2.223,12"
11117,Anestesia,Categoria C1,"2.223,12"
11120,Anestesia,Categoria C1,"2.223,12"
11123,Anestesia,Categoria C1,"4.546,72"
11125,Anestesia,Categoria C1,"2.223,12"
11127,Anestesia,Categoria C1,"1.802,36"
11128,Anestesia,Categoria C1,"1.802,36"
11130,Anestesia,Categoria C1,"3.410,04"
11131,Anestesia,Categoria C1,"2.223,12"
